# Age (lower edge), Age (upper edge), Log Gross Income (lower edge), Log Gross Income (upper edge), Probability
20.0, 25.0, 9.746298851503758, 9.913476150589752, 0.06328789138180305
20.0, 25.0, 9.913476150589752, 10.080653449675744, 0.10238189983514297
20.0, 25.0, 10.080653449675744, 10.247830748761737, 0.12483349132772133
20.0, 25.0, 10.247830748761737, 10.415008047847731, 0.05988781118108615
20.0, 25.0, 10.415008047847731, 10.582185346933723, 0.08626032661050569
20.0, 25.0, 10.582185346933723, 10.749362646019717, 0.10968446702628955
20.0, 25.0, 10.749362646019717, 10.916539945105711, 0.08615431416863968
20.0, 25.0, 10.916539945105711, 11.083717244191705, 0.08364688945667856
20.0, 25.0, 11.083717244191705, 11.250894543277699, 0.026899504814347632
20.0, 25.0, 11.250894543277699, 11.418071842363691, 0.031032453634920805
20.0, 25.0, 11.418071842363691, 11.585249141449685, 0.005128543926793031
20.0, 25.0, 11.585249141449685, 11.752426440535679, 0.025043518875592096
20.0, 25.0, 11.752426440535679, 11.919603739621671, 0.0
20.0, 25.0, 11.919603739621671, 12.086781038707665, 0.006044245598563147
20.0, 25.0, 12.086781038707665, 12.253958337793659, 0.003478437222965675
20.0, 25.0, 12.253958337793659, 12.42113563687965, 0.0
25.0, 30.0, 8.241703159729818, 8.408880458815812, 0.001686532506405663
25.0, 30.0, 8.408880458815812, 8.576057757901804, 0.00079930722875989
25.0, 30.0, 8.576057757901804, 8.743235056987798, 0.0007550608904317006
25.0, 30.0, 8.743235056987798, 8.910412356073792, 0.0020600405572280414
25.0, 30.0, 8.910412356073792, 9.077589655159784, 0.005307262088300751
25.0, 30.0, 9.077589655159784, 9.244766954245778, 0.014935150382960678
25.0, 30.0, 9.244766954245778, 9.411944253331772, 0.005274508305382481
25.0, 30.0, 9.411944253331772, 9.579121552417764, 0.023753962776762283
25.0, 30.0, 9.579121552417764, 9.746298851503758, 0.01978328488263515
25.0, 30.0, 9.746298851503758, 9.913476150589752, 0.03125228055396415
25.0, 30.0, 9.913476150589752, 10.080653449675744, 0.04684423047860172
25.0, 30.0, 10.080653449675744, 10.247830748761737, 0.07894925864398189
25.0, 30.0, 10.247830748761737, 10.415008047847731, 0.07895098252729338
25.0, 30.0, 10.415008047847731, 10.582185346933723, 0.08224934592994024
25.0, 30.0, 10.582185346933723, 10.749362646019717, 0.08555690337691502
25.0, 30.0, 10.749362646019717, 10.916539945105711, 0.11952544940201361
25.0, 30.0, 10.916539945105711, 11.083717244191705, 0.12683011762055835
25.0, 30.0, 11.083717244191705, 11.250894543277699, 0.10702844464926732
25.0, 30.0, 11.250894543277699, 11.418071842363691, 0.07247550218157434
25.0, 30.0, 11.418071842363691, 11.585249141449685, 0.04145192348026757
25.0, 30.0, 11.585249141449685, 11.752426440535679, 0.013200349143833353
25.0, 30.0, 11.752426440535679, 11.919603739621671, 0.027451117852133333
25.0, 30.0, 11.919603739621671, 12.086781038707665, 0.009377350586723685
