month_end,spread_fraction,credit_per_household,delta_spread_fraction,delta_credit_per_household
2014-12-31,0.01381338879702309,567.1678321678322,-0.00021824860987482153,3.811188811188913
2015-01-31,0.014200913994351421,523.0419580419581,0.00038752519732833217,-44.125874125874134
2015-02-28,0.012843415061433761,479.7902097902098,-0.0013574989329176602,-43.25174825174827
2015-03-31,0.01305337488772125,571.1888111888112,0.00020995982628748897,91.39860139860139
2015-04-30,0.013077276070118951,565.2097902097902,2.3901182397700893e-05,-5.979020979021016
2015-05-31,0.01170958136541557,567.3776223776224,-0.0013676947047033816,2.1678321678322163
2015-06-30,0.01056456662511799,709.0559440559441,-0.00114501474029758,141.6783216783217
2015-07-31,0.01030559920516723,761.9580419580419,-0.00025896741995075877,52.90209790209781
2015-08-31,0.01146554262052271,689.93006993007,0.0011599434153554793,-72.02797202797194
2015-09-30,0.011863194648019871,708.1818181818181,0.0003976520274971609,18.251748251748154
2015-10-31,0.01215243887300061,766.8181818181819,0.0002892442249807399,58.63636363636374
2015-11-30,0.01196523550889609,718.6363636363636,-0.0001872033641045212,-48.181818181818244
2015-12-31,0.01161153881145952,692.972027972028,-0.00035369669743656913,-25.66433566433568
2016-01-31,0.013405018208841551,653.6363636363636,0.0017934793973820307,-39.33566433566432
2016-02-29,0.015491884433004071,635.979020979021,0.00208686622416252,-17.65734265734261
2016-03-31,0.0144860260517453,924.4405594405595,-0.0010058583812587712,288.46153846153845
2016-04-30,0.01389024923357576,622.2727272727273,-0.00059577681816954,-302.1678321678322
2016-05-31,0.01447357303360842,631.1888111888112,0.0005833238000326601,8.916083916083949
2016-06-30,0.01394467325254148,756.8881118881119,-0.0005288997810669396,125.6993006993007
2016-07-31,0.015842879562168618,739.7902097902098,0.0018982063096271377,-17.09790209790208
2016-08-31,0.01578071389410438,774.8951048951049,-6.216566806423879e-05,35.104895104895036
2016-09-30,0.01465531112673325,719.4755244755245,-0.0011254027673711295,-55.41958041958037
2016-10-31,0.013172166182496921,715.8391608391609,-0.0014831449442363285,-3.636363636363626
2016-11-30,0.01150472824365496,743.7762237762238,-0.0016674379388419616,27.937062937062933
2016-12-31,0.01150585080841215,702.2727272727273,1.1225647571899006e-06,-41.503496503496535
2017-01-31,0.01118692354787652,708.2517482517483,-0.00031892726053562963,5.979020979021016
2017-02-28,0.011200456931372591,643.6363636363636,1.3533383496071305e-05,-64.61538461538464
2017-03-31,0.01050461574840776,743.951048951049,-0.0006958411829648316,100.31468531468533
2017-04-30,0.010732763019813948,639.4755244755245,0.00022814727140618891,-104.47552447552448
2017-05-31,0.011790035896603119,722.9370629370629,0.0010572728767891705,83.46153846153845
2017-06-30,0.01132684426937139,814.3006993006993,-0.0004631916272317283,91.36363636363637
2017-07-31,0.009728889288277856,800.6293706293707,-0.001597954981093535,-13.671328671328638
2017-08-31,0.01055242286360571,853.7762237762238,0.0008235335753278544,53.14685314685312
2017-09-30,0.008641556597721884,761.3636363636364,-0.001910866265883826,-92.41258741258741
2017-10-31,0.008756619813482226,852.3076923076923,0.0001150632157603422,90.94405594405589
2017-11-30,0.009308009984813799,831.5034965034965,0.0005513901713315728,-20.80419580419573
2017-12-31,0.008844797626898599,712.2377622377622,-0.00046321235791520025,-119.2657342657343
2018-01-31,0.007971781045609224,773.951048951049,-0.000873016581289375,61.71328671328672
2018-02-28,0.006305641673084257,658.8811188811189,-0.0016661393725249671,-115.06993006993002
2018-03-31,0.0063204035748675195,710.1398601398602,1.4761901783262935e-05,51.258741258741225
2018-04-30,0.008409990992271183,719.3006993006993,0.0020895874174036632,9.160839160839146
2018-05-31,0.0095736381524371,768.0769230769231,0.0011636471601659173,48.77622377622379
2018-06-30,0.009451603478864647,796.4685314685315,-0.00012203467357245305,28.39160839160843
2018-07-31,0.009132691941190978,886.3986013986014,-0.0003189115376736693,89.93006993006986
2018-08-31,0.008863876581256914,866.2587412587412,-0.00026881535993406383,-20.13986013986016
2018-09-30,0.007945242002242303,751.5384615384615,-0.0009186345790146103,-114.72027972027968
2018-10-31,0.008498926075981047,899.8601398601398,0.000553684073738743,148.3216783216783
2018-11-30,0.008378983630692085,835.3846153846154,-0.00011994244528896157,-64.47552447552448
2018-12-31,0.008616209850894525,729.5804195804196,0.00023722622020243972,-105.80419580419573
2019-01-31,0.008498783070005702,786.8881118881119,-0.00011742678088882269,57.307692307692264
2019-02-28,0.008780073921736187,691.048951048951,0.00028129085173048476,-95.83916083916085
2019-03-31,0.00899333107178354,695.0,0.0002132571500473527,3.9510489510489606
2019-04-30,0.008719317455947513,726.3986013986014,-0.0002740136158360263,31.398601398601386
2019-05-31,0.008893959844612895,773.8111888111888,0.00017464238866538202,47.41258741258741
2019-06-30,0.01004079246888432,750.8391608391609,0.0011468326242714249,-22.972027972027945
2019-07-31,0.010787368156121479,854.4755244755245,0.0007465756872371589,103.63636363636363
2019-08-31,0.01135188849218131,843.3916083916084,0.0005645203360598317,-11.083916083916051
2019-09-30,0.01017491433746843,783.7412587412588,-0.0011769741547128804,-59.65034965034965
2019-10-31,0.009465265202699942,889.965034965035,-0.0007096491347684877,106.22377622377621
2019-11-30,0.00831821973621136,822.4125874125874,-0.0011470454664885832,-67.55244755244757
2019-12-31,0.008195508008725394,787.8321678321678,-0.00012271172748596487,-34.58041958041963
2020-01-31,0.009180607759454552,810.1048951048951,0.0009850997507291574,22.272727272727366
2020-02-29,0.008961221802106059,717.3426573426574,-0.0002193859573484929,-92.76223776223776
2020-03-31,0.012077186972255991,735.1748251748252,0.0031159651701499324,17.832167832167784
2020-04-30,0.01260899898102386,473.4965034965035,0.0005318120087678697,-261.67832167832165
2020-05-31,0.01391953099150474,476.2237762237762,0.0013105320104808797,2.727272727272691
2020-06-30,0.01403489472449571,580.8741258741259,0.00011536373299097027,104.65034965034965
2020-07-31,0.014947523752741729,705.4195804195804,0.0009126290282460182,124.5454545454545
2020-08-31,0.01626391007583365,673.1818181818181,0.0013163863230919223,-32.23776223776224
2020-09-30,0.01814487745349439,771.5734265734266,0.0018809673776607402,98.39160839160843
2020-10-31,0.01982659745633655,880.1398601398602,0.0016817200028421582,108.5664335664336
2020-11-30,0.01935528919112265,860.1398601398602,-0.0004713082652138996,-20.0
2020-12-31,0.01892635908177615,907.7972027972028,-0.0004289301093465016,47.65734265734261
2021-01-31,0.01806178326117528,816.2937062937064,-0.0008645758206008679,-91.50349650349642
2021-02-28,0.01571498601161029,875.6993006993007,-0.0023467972495649914,59.40559440559434
2021-03-31,0.014574079457830931,1190.8041958041958,-0.001140906553779358,315.10489510489515
2021-04-30,0.01376304224234068,753.4265734265734,-0.0008110372154902512,-437.3776223776224
2021-05-31,0.01331743762858846,720.3146853146853,-0.00044560461375221967,-33.111888111888106
2021-06-30,0.0121019232858677,1536.8531468531469,-0.0012155143427207606,816.5384615384615
2021-07-31,0.010755165744073002,606.6783216783217,-0.0013467575417946982,-930.1748251748252
2021-08-31,0.009691234827722895,751.2237762237762,-0.0010639309163501063,144.5454545454545
2021-09-30,0.008468588794867409,1137.7972027972028,-0.0012226460328554865,386.57342657342656
2021-10-31,0.005165628658422691,718.7762237762238,-0.003302960136444718,-419.020979020979
2021-11-30,0.006350942004857385,848.986013986014,0.0011853133464346946,130.20979020979019
